timestamp,sl,Station Number,Year Month Day Hours Minutes in YYYY,MM,DD,HH24,MI format in Local standard time,Mean global irradiance (over 1 minute) in W/sq m,Minimum 1 second global irradiance (over 1 minute) in W/sq m,Maximum 1 second global irradiance (over 1 minute) in W/sq m,Standard deviation of global irradiance (over 1 minute) in W/sq m,Uncertainty in mean global irradiance (over 1 minute) in W/sq m,Mean direct irradiance (over 1 minute) in W/sq m,Minimum 1 second direct irradiance (over 1 minute) in W/sq m,Maximum 1 second direct irradiance (over 1 minute) in W/sq m,Standard deviation of direct irradiance (over 1 minute) in W/sq m,Uncertainty in mean direct irradiance (over 1 minute) in W/sq m,Mean diffuse irradiance (over 1 minute) in W/sq m,Minimum 1 second diffuse irradiance (over 1 minute) in W/sq m,Maximum 1 second diffuse irradiance (over 1 minute) in W/sq m,Standard deviation of diffuse irradiance (over 1 minute) in W/sq m,Uncertainty in mean diffuse irradiance (over 1 minute) in W/sq m,Mean terrestrial irradiance (over 1 minute) in W/sq m,Minimum 1 second terrestrial irradiance (over 1 minute) in W/sq m,Maximum 1 second terrestrial irradiance (over 1 minute) in W/sq m,Standard deviation of terrestrial irradiance (over 1 minute) in W/sq m,Uncertainty in mean terrestrial irradiance (over 1 minute) in W/sq m,Mean direct horizontal irradiance (over 1 minute) in W/sq m,Minimum 1 second direct horizontal irradiance (over 1 minute) in W/sq m,Maximum 1 second direct horizontal irradiance (over 1 minute) in W/sq m,Standard deviation of direct horizontal irradiance (over 1 minute) in W/sq m,Uncertainty in mean direct horizontal irradiance (over 1 minute) in W/sq m,Sunshine-seconds-96 (duration of DNI exceeding 96 W/sq m over 1 minute) in seconds,Sunshine-seconds-120 (duration of DNI exceeding 120 W/sq m over 1 minute) in seconds,Sunshine-seconds-144 (duration of DNI exceeding 144 W/sq m over 1 minute) in seconds,Zenith distance in degrees
2019-07-20 00:51:00,sl,23034,2019,7,20,0,51,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 288.12, 287.88, 288.39,   0.12,   5.17,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:52:00,sl,23034,2019,7,20,0,52,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.76, 287.43, 288.15,   0.19,   5.20,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:53:00,sl,23034,2019,7,20,0,53,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.73, 287.52, 287.94,   0.08,   5.20,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:54:00,sl,23034,2019,7,20,0,54,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.91, 287.64, 288.27,   0.18,   5.19,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:55:00,sl,23034,2019,7,20,0,55,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 288.00, 287.76, 288.32,   0.16,   5.19,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:56:00,sl,23034,2019,7,20,0,56,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.82, 287.47, 288.24,   0.18,   5.20,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:57:00,sl,23034,2019,7,20,0,57,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.64, 287.35, 287.94,   0.18,   5.22,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:58:00,sl,23034,2019,7,20,0,58,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.73, 287.58, 287.86,   0.07,   5.21,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 00:59:00,sl,23034,2019,7,20,0,59,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.78, 287.58, 288.04,   0.11,   5.21,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:00:00,sl,23034,2019,7,20,1,0,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.67, 287.35, 287.96,   0.17,   5.21,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:01:00,sl,23034,2019,7,20,1,1,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.65, 287.38, 288.05,   0.17,   5.21,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:02:00,sl,23034,2019,7,20,1,2,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.62, 287.43, 287.78,   0.06,   5.20,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:03:00,sl,23034,2019,7,20,1,3,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.74, 287.58, 287.87,   0.07,   5.19,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:04:00,sl,23034,2019,7,20,1,4,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 288.01, 287.70, 288.28,   0.13,   5.16,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:05:00,sl,23034,2019,7,20,1,5,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.57, 287.29, 287.96,   0.18,   5.20,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:06:00,sl,23034,2019,7,20,1,6,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.60, 287.26, 287.84,   0.13,   5.20,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:07:00,sl,23034,2019,7,20,1,7,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.85, 287.65, 288.18,   0.14,   5.19,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:08:00,sl,23034,2019,7,20,1,8,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.50, 287.18, 287.88,   0.22,   5.21,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:09:00,sl,23034,2019,7,20,1,9,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.44, 287.16, 287.61,   0.14,   5.22,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:10:00,sl,23034,2019,7,20,1,10,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.78, 287.53, 288.04,   0.12,   5.20,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:11:00,sl,23034,2019,7,20,1,11,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.66, 287.36, 287.90,   0.13,   5.21,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:12:00,sl,23034,2019,7,20,1,12,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.34, 287.15, 287.59,   0.11,   5.24,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:13:00,sl,23034,2019,7,20,1,13,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.48, 287.12, 287.72,   0.19,   5.23,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:14:00,sl,23034,2019,7,20,1,14,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.65, 287.44, 287.83,   0.11,   5.22,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:15:00,sl,23034,2019,7,20,1,15,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.43, 287.23, 287.72,   0.14,   5.24,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-07-20 01:16:00,sl,23034,2019,7,20,1,16,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 287.59, 287.29, 287.86,   0.18,   5.23,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
