Timestamp,c_id,energy,power,reactive_power,voltage,duration
2020-01-17 02:04:55+10:30,4,96,1.6,-5990,244.6,60
2020-01-17 02:05:55+10:30,4,98,1.6333333333333333,-5981,244.8,60
2020-01-17 02:06:55+10:30,4,94,1.5666666666666669,-5956,244.4,60
2020-01-17 01:30:55+10:30,4,98,1.6333333333333333,-5933,243.6,60
2020-01-17 01:31:55+10:30,4,97,1.6166666666666667,-5948,244.0,60
2020-01-17 01:32:55+10:30,4,97,1.6166666666666667,-5945,244.1,60
2020-01-17 01:33:55+10:30,4,99,1.65,-5950,243.7,60
2020-01-17 01:34:55+10:30,4,100,1.6666666666666667,-5931,243.6,60
2020-01-17 01:35:55+10:30,4,101,1.6833333333333331,-5916,243.6,60
2020-01-17 01:36:55+10:30,4,101,1.6833333333333331,-5918,243.6,60
2020-01-17 16:30:55+10:30,4,-188340,-3139.0,-2813,247.6,60
2020-01-17 16:31:55+10:30,4,-187871,-3131.1833333333334,-2760,247.4,60
2020-01-17 16:32:55+10:30,4,-188247,-3137.45,-2768,247.3,60
2020-01-17 16:33:55+10:30,4,-187490,-3124.833333333333,-2888,247.9,60
2020-01-17 16:34:55+10:30,4,-186487,-3108.116666666667,-2750,247.3,60
2020-01-17 16:35:55+10:30,4,-186359,-3105.983333333333,-2736,246.9,60
2020-01-17 16:36:55+10:30,4,-184755,-3079.25,-2741,246.6,60
2020-01-17 16:37:55+10:30,4,-183267,-3054.45,-2636,246.9,60
2020-01-17 05:30:55+10:30,4,96,1.6,-5925,243.8,60
2020-01-17 05:31:55+10:30,4,96,1.6,-5923,244.3,60
2020-01-17 05:32:55+10:30,4,97,1.6166666666666667,-5975,244.7,60
2020-01-17 05:33:55+10:30,4,98,1.6333333333333333,-5975,244.4,60
2020-01-17 05:34:55+10:30,4,97,1.6166666666666667,-5955,243.8,60
2020-01-17 05:35:55+10:30,4,98,1.6333333333333333,-5926,243.9,60
2020-01-17 05:36:55+10:30,4,97,1.6166666666666667,-5920,243.8,60
2020-01-17 18:38:55+10:30,4,-61737,-1028.95,583,243.7,60
2020-01-17 18:39:55+10:30,4,-60361,-1006.0166666666668,618,243.6,60
2020-01-17 18:41:55+10:30,4,-58075,-967.9166666666666,655,243.6,60
2020-01-17 06:22:55+10:30,4,91,1.5166666666666666,150,243.5,60
2020-01-17 18:42:55+10:30,4,-57017,-950.2833333333332,685,243.1,60
2020-01-17 18:43:55+10:30,4,-56084,-934.7333333333332,725,243.0,60
2020-01-17 06:23:55+10:30,4,-66,-1.1,685,243.0,60
2020-01-17 18:44:55+10:30,4,-54291,-904.85,758,243.1,60
2020-01-17 06:24:55+10:30,4,-272,-4.533333333333333,1341,243.1,60
2020-01-17 18:45:55+10:30,4,-53631,-893.85,785,243.8,60
2020-01-17 18:46:55+10:30,4,-52462,-874.3666666666667,825,243.6,60
2020-01-17 18:47:55+10:30,4,-51664,-861.0666666666667,841,243.5,60
2020-01-17 06:25:55+10:30,4,-429,-7.15,1540,243.0,60
2020-01-17 06:26:55+10:30,4,-527,-8.783333333333333,1718,243.5,60
2020-01-17 18:48:55+10:30,4,-50199,-836.65,850,241.2,60
2020-01-17 18:49:55+10:30,4,-48647,-810.7833333333333,844,241.5,60
2020-01-17 18:50:55+10:30,4,-47387,-789.7833333333333,878,241.7,60
2020-01-17 06:28:55+10:30,4,-725,-12.083333333333334,1764,243.4,60
2020-01-17 18:51:55+10:30,4,-46381,-773.0166666666667,915,242.8,60
2020-01-17 06:29:55+10:30,4,-856,-14.266666666666667,1796,243.4,60
2020-01-17 18:52:55+10:30,4,-45145,-752.4166666666666,978,242.8,60
2020-01-17 20:39:55+10:30,4,739,12.316666666666666,-1950,241.4,60
2020-01-17 20:40:55+10:30,4,768,12.8,-1818,241.4,60
2020-01-17 20:41:55+10:30,4,783,13.05,-1900,241.2,60
2020-01-17 20:42:55+10:30,4,802,13.366666666666667,-1931,241.7,60
2020-01-17 20:43:55+10:30,4,835,13.916666666666666,-1851,241.7,60
2020-01-17 20:44:55+10:30,4,849,14.15,-2039,241.9,60
2020-01-17 20:45:55+10:30,4,847,14.116666666666667,-2120,241.7,60
2020-01-17 20:46:55+10:30,4,846,14.1,-2598,242.0,60
2020-01-17 20:47:55+10:30,4,848,14.133333333333333,-2411,241.6,60
2020-01-17 20:48:55+10:30,4,854,14.233333333333333,-2211,241.9,60
2020-01-17 21:39:55+10:30,4,103,1.7166666666666666,-5873,243.3,60
2020-01-17 21:40:55+10:30,4,102,1.7,-5880,242.5,60
2020-01-17 20:49:55+10:30,4,852,14.2,-2903,241.8,60
2020-01-17 20:50:55+10:30,4,853,14.216666666666669,-2805,242.1,60
