Timestamp,c_id,energy,power,reactive_power,voltage,duration
2020-04-13 18:09:55+09:30,242,-764,-12.733333333333333,4208,243.5,60
2020-04-13 00:30:55+09:30,242,-53,-0.8833333333333333,5748,244.8,60
2020-04-13 00:31:55+09:30,242,-60,-1.0,5748,244.8,60
2020-04-13 00:32:55+09:30,242,-63,-1.05,5758,245.1,60
2020-04-13 00:33:55+09:30,242,-61,-1.0166666666666666,5781,245.2,60
2020-04-13 00:34:55+09:30,242,-62,-1.0333333333333334,5780,245.4,60
2020-04-13 00:35:55+09:30,242,-63,-1.05,5756,244.9,60
2020-04-13 00:36:55+09:30,242,-61,-1.0166666666666666,5755,245.3,60
2020-04-13 00:37:55+09:30,242,-63,-1.05,5778,245.2,60
2020-04-13 07:39:55+09:30,242,77504,1291.7333333333331,2725,248.0,60
2020-04-13 07:40:55+09:30,242,79244,1320.7333333333331,2860,248.4,60
2020-04-13 07:41:55+09:30,242,81064,1351.0666666666666,2946,248.3,60
2020-04-13 07:42:55+09:30,242,82826,1380.4333333333334,2981,248.0,60
2020-04-13 07:43:55+09:30,242,84553,1409.2166666666667,3055,248.1,60
2020-04-13 07:44:55+09:30,242,86323,1438.7166666666667,3148,248.1,60
2020-04-13 07:45:55+09:30,242,88041,1467.35,3215,248.2,60
2020-04-13 07:46:55+09:30,242,89626,1493.7666666666669,3313,248.2,60
2020-04-13 07:47:55+09:30,242,91298,1521.6333333333334,3381,248.0,60
2020-04-13 07:49:55+09:30,242,94656,1577.6,3523,248.4,60
2020-04-13 07:50:55+09:30,242,96335,1605.5833333333333,3571,248.1,60
2020-04-13 07:52:55+09:30,242,99645,1660.75,3761,248.7,60
2020-04-13 07:53:55+09:30,242,101359,1689.3166666666666,3850,248.5,60
2020-04-13 13:54:55+09:30,242,242502,4041.7,10843,252.0,60
2020-04-13 13:56:55+09:30,242,244459,4074.3166666666666,10986,251.6,60
2020-04-13 13:57:55+09:30,242,249905,4165.083333333333,11210,251.6,60
2020-04-13 13:58:55+09:30,242,249007,4150.116666666667,11168,251.8,60
2020-04-13 13:59:55+09:30,242,246054,4100.9,10971,251.8,60
2020-04-13 14:01:55+09:30,242,244541,4075.683333333333,10976,252.1,60
2020-04-13 14:02:55+09:30,242,245129,4085.483333333333,10906,251.9,60
2020-04-13 14:04:55+09:30,242,241582,4026.366666666667,10830,252.3,60
2020-04-13 14:05:55+09:30,242,237839,3963.983333333333,10703,252.4,60
2020-04-13 14:06:55+09:30,242,236635,3943.9166666666665,10566,252.4,60
2020-04-13 14:07:55+09:30,242,238357,3972.616666666667,10665,252.4,60
2020-04-13 14:08:55+09:30,242,238534,3975.5666666666666,10633,252.3,60
2020-04-13 09:54:55+09:30,242,230308,3838.466666666666,10311,252.8,60
2020-04-13 09:55:55+09:30,242,231034,3850.5666666666666,10258,252.9,60
2020-04-13 09:56:55+09:30,242,228377,3806.283333333333,10188,253.0,60
2020-04-13 09:57:55+09:30,242,227832,3797.2,10175,253.0,60
2020-04-13 09:58:55+09:30,242,226233,3770.55,9990,253.0,60
2020-04-13 09:59:55+09:30,242,226631,3777.183333333333,10043,252.8,60
2020-04-13 10:00:55+09:30,242,229306,3821.766666666667,10256,252.9,60
2020-04-13 10:02:55+09:30,242,228760,3812.6666666666665,10093,252.8,60
2020-04-13 13:30:55+09:30,242,237807,3963.45,10558,252.4,60
2020-04-13 10:03:55+09:30,242,228945,3815.75,10078,252.8,60
2020-04-13 10:04:55+09:30,242,229399,3823.3166666666666,10138,252.7,60
2020-04-13 10:06:55+09:30,242,237536,3958.933333333333,10590,251.8,60
2020-04-13 10:07:55+09:30,242,241398,4023.3,10770,252.2,60
2020-04-13 13:31:55+09:30,242,237308,3955.133333333333,10565,252.3,60
2020-04-13 13:32:55+09:30,242,237701,3961.683333333333,10570,252.3,60
2020-04-13 13:33:55+09:30,242,238119,3968.65,10600,252.3,60
2020-04-13 07:54:55+09:30,242,103117,1718.6166666666666,3913,248.7,60
2020-04-13 07:56:55+09:30,242,106449,1774.15,4040,249.2,60
2020-04-13 07:57:55+09:30,242,108144,1802.4,4175,249.4,60
2020-04-13 07:59:55+09:30,242,111428,1857.1333333333328,4311,249.2,60
2020-04-13 08:00:55+09:30,242,113124,1885.4,4425,249.1,60
2020-04-13 08:01:55+09:30,242,114151,1902.5166666666669,4403,249.1,60
2020-04-13 08:02:55+09:30,242,116537,1942.2833333333333,4528,249.4,60
2020-04-13 08:03:55+09:30,242,118306,1971.7666666666669,4685,249.3,60
2020-04-13 08:04:55+09:30,242,119982,1999.7,4755,249.4,60
2020-04-13 08:05:55+09:30,242,121660,2027.6666666666667,4803,249.3,60
2020-04-13 08:07:55+09:30,242,124817,2080.2833333333333,4986,249.1,60
2020-04-13 08:08:55+09:30,242,126128,2102.133333333333,5060,249.0,60
2020-04-13 13:36:55+09:30,242,241810,4030.1666666666665,10758,252.0,60
2020-04-13 13:37:55+09:30,242,244933,4082.216666666666,10960,251.8,60
2020-04-13 13:38:55+09:30,242,244351,4072.516666666667,10876,251.6,60
2020-04-13 15:40:55+09:30,242,177173,2952.883333333333,7581,249.7,60
2020-04-13 15:41:55+09:30,242,175971,2932.85,7580,249.9,60
2020-04-13 15:43:55+09:30,242,173372,2889.5333333333333,7456,249.7,60
2020-04-13 15:44:55+09:30,242,172037,2867.2833333333333,7418,249.8,60
2020-04-13 15:45:55+09:30,242,170867,2847.7833333333333,7321,249.8,60
2020-04-13 15:46:55+09:30,242,169561,2826.016666666667,7336,249.6,60
2020-04-13 10:55:55+09:30,242,231109,3851.8166666666666,10310,252.9,60
2020-04-13 15:47:55+09:30,242,168224,2803.733333333333,7243,249.4,60
2020-04-13 15:48:55+09:30,242,167004,2783.4,7123,249.2,60
2020-04-13 10:58:55+09:30,242,228922,3815.366666666667,10133,252.9,60
2020-04-13 15:49:55+09:30,242,163796,2729.9333333333334,6975,249.2,60
2020-04-13 10:59:55+09:30,242,229218,3820.3,10175,252.7,60
2020-04-13 15:50:55+09:30,242,154005,2566.75,6496,248.7,60
2020-04-13 15:51:55+09:30,242,135098,2251.633333333333,5531,248.4,60
2020-04-13 11:01:55+09:30,242,231583,3859.716666666666,10296,252.6,60
2020-04-13 15:52:55+09:30,242,123265,2054.4166666666665,5083,248.4,60
2020-04-13 15:54:55+09:30,242,111420,1857.0,4471,248.2,60
2020-04-13 11:02:55+09:30,242,232837,3880.616666666667,10356,252.1,60
2020-04-13 11:03:55+09:30,242,236534,3942.233333333333,10545,252.6,60
2020-04-13 11:04:55+09:30,242,233580,3893.0,10441,252.9,60
2020-04-13 11:05:55+09:30,242,228149,3802.483333333333,10240,252.9,60
2020-04-13 11:06:55+09:30,242,229175,3819.5833333333335,10221,252.9,60
2020-04-13 11:07:55+09:30,242,230252,3837.533333333333,10285,253.0,60
2020-04-13 11:08:55+09:30,242,227872,3797.866666666667,10176,253.0,60
2020-04-13 14:32:55+09:30,242,248821,4147.016666666666,10960,249.7,60
2020-04-13 14:33:55+09:30,242,248444,4140.733333333334,11026,249.9,60
2020-04-13 14:34:55+09:30,242,247608,4126.8,10948,249.9,60
2020-04-13 22:27:55+09:30,242,-82,-1.3666666666666667,5785,245.7,60
2020-04-13 14:36:55+09:30,242,245591,4093.183333333333,10878,250.2,60
2020-04-13 14:37:55+09:30,242,244957,4082.616666666667,10893,250.1,60
2020-04-13 14:38:55+09:30,242,243810,4063.5,10820,250.4,60
2020-04-13 22:29:55+09:30,242,-84,-1.4,5781,245.7,60
2020-04-13 10:39:55+09:30,242,229107,3818.45,10161,252.7,60
2020-04-13 10:41:55+09:30,242,228348,3805.8,10165,253.0,60
2020-04-13 10:42:55+09:30,242,225403,3756.716666666666,10095,253.2,60
2020-04-13 10:43:55+09:30,242,225987,3766.45,10093,252.9,60
2020-04-13 06:31:55+09:30,242,58,0.9666666666666668,2111,246.6,60
2020-04-13 06:32:55+09:30,242,122,2.033333333333333,1851,246.7,60
2020-04-13 06:33:55+09:30,242,252,4.2,1586,246.7,60
2020-04-13 06:34:55+09:30,242,380,6.333333333333333,1475,246.9,60
2020-04-13 06:30:55+09:30,242,-48,-0.8,2391,246.6,60
2020-04-13 03:38:55+09:30,242,-53,-0.8833333333333333,5888,247.1,60
2020-04-13 03:39:55+09:30,242,-52,-0.8666666666666667,5900,247.7,60
2020-04-13 12:39:55+09:30,242,229906,3831.766666666667,10300,252.8,60
2020-04-13 12:41:55+09:30,242,229637,3827.283333333333,10296,252.7,60
2020-04-13 12:42:55+09:30,242,229266,3821.1,10273,252.7,60
2020-04-13 12:43:55+09:30,242,230207,3836.783333333333,10320,252.8,60
2020-04-13 12:44:55+09:30,242,230662,3844.366666666667,10305,253.0,60
2020-04-13 11:39:55+09:30,242,229752,3829.2,10226,252.9,60
2020-04-13 03:43:55+09:30,242,-62,-1.0333333333333334,5880,247.4,60
2020-04-13 03:44:55+09:30,242,-59,-0.9833333333333332,5888,247.3,60
2020-04-13 03:45:55+09:30,242,-63,-1.05,5888,247.2,60
2020-04-13 03:46:55+09:30,242,-60,-1.0,5883,247.5,60
2020-04-13 03:47:55+09:30,242,-61,-1.0166666666666666,5883,247.1,60
2020-04-13 03:48:55+09:30,242,-62,-1.0333333333333334,5886,247.5,60
2020-04-13 03:49:55+09:30,242,-62,-1.0333333333333334,5893,247.7,60
2020-04-13 03:51:55+09:30,242,-61,-1.0166666666666666,5880,247.7,60
2020-04-13 10:44:55+09:30,242,232145,3869.0833333333335,10380,252.7,60
2020-04-13 10:45:55+09:30,242,230548,3842.466666666666,10283,253.0,60
2020-04-13 10:48:55+09:30,242,228901,3815.016666666667,10258,253.1,60
2020-04-13 10:52:55+09:30,242,230147,3835.783333333333,10238,252.9,60
2020-04-13 10:53:55+09:30,242,230001,3833.35,10233,252.8,60
2020-04-13 21:25:55+09:30,242,-64,-1.0666666666666669,5783,245.8,60
2020-04-13 21:26:55+09:30,242,-70,-1.1666666666666667,5790,245.8,60
2020-04-13 21:27:55+09:30,242,-76,-1.2666666666666666,5780,245.7,60
2020-04-13 21:28:55+09:30,242,-76,-1.2666666666666666,5783,245.8,60
2020-04-13 21:29:55+09:30,242,-77,-1.2833333333333334,5790,245.7,60
2020-04-13 06:35:55+09:30,242,138,2.3,1993,246.8,60
2020-04-13 06:36:55+09:30,242,83,1.3833333333333333,2020,246.8,60
2020-04-13 06:37:55+09:30,242,30,0.5,2168,246.7,60
2020-04-13 12:46:55+09:30,242,230404,3840.0666666666666,10336,252.8,60
2020-04-13 03:23:55+09:30,242,-61,-1.0166666666666666,5870,247.2,60
2020-04-13 12:47:55+09:30,242,232427,3873.783333333333,10320,252.8,60
2020-04-13 03:25:55+09:30,242,-63,-1.05,5871,247.3,60
2020-04-13 12:48:55+09:30,242,233465,3891.0833333333335,10368,252.7,60
2020-04-13 03:26:55+09:30,242,-62,-1.0333333333333334,5866,246.9,60
2020-04-13 12:49:55+09:30,242,234899,3914.983333333333,10526,252.7,60
2020-04-13 03:27:55+09:30,242,-63,-1.05,5863,247.2,60
2020-04-13 12:50:55+09:30,242,235462,3924.366666666667,10571,252.5,60
2020-04-13 12:51:55+09:30,242,236649,3944.15,10530,252.2,60
2020-04-13 03:29:55+09:30,242,-62,-1.0333333333333334,5878,247.1,60
2020-04-13 12:52:55+09:30,242,240565,4009.4166666666665,10731,252.1,60
2020-04-13 12:53:55+09:30,242,238694,3978.233333333333,10675,252.4,60
2020-04-13 08:24:55+09:30,242,153781,2563.016666666667,6316,248.6,60
2020-04-13 08:25:55+09:30,242,155485,2591.4166666666665,6310,248.6,60
2020-04-13 08:26:55+09:30,242,156952,2615.866666666667,6385,248.8,60
2020-04-13 08:27:55+09:30,242,158452,2640.866666666667,6493,250.1,60
2020-04-13 08:28:55+09:30,242,159775,2662.9166666666665,6630,249.9,60
2020-04-13 08:29:55+09:30,242,161195,2686.583333333333,6786,250.1,60
2020-04-13 11:41:55+09:30,242,224088,3734.8,10025,253.4,60
2020-04-13 11:42:55+09:30,242,225034,3750.5666666666666,9995,253.3,60
2020-04-13 11:43:55+09:30,242,225830,3763.8333333333335,10066,253.2,60
2020-04-13 11:44:55+09:30,242,226414,3773.5666666666666,10010,253.3,60
2020-04-13 11:46:55+09:30,242,226503,3775.05,10135,253.2,60
2020-04-13 11:47:55+09:30,242,227291,3788.183333333333,10135,253.1,60
2020-04-13 11:48:55+09:30,242,226118,3768.633333333333,10100,253.2,60
2020-04-13 11:49:55+09:30,242,226071,3767.85,10045,253.4,60
2020-04-13 11:50:55+09:30,242,225837,3763.95,10028,253.1,60
2020-04-13 11:51:55+09:30,242,229939,3832.3166666666666,10296,253.1,60
2020-04-13 11:52:55+09:30,242,227343,3789.05,10151,253.2,60
2020-04-13 11:53:55+09:30,242,224834,3747.233333333333,10098,253.3,60
2020-04-13 17:26:55+09:30,242,3249,54.15,-446,244.8,60
2020-04-13 17:27:55+09:30,242,3094,51.56666666666667,-461,244.8,60
2020-04-13 17:28:55+09:30,242,2404,40.06666666666667,-468,245.1,60
2020-04-13 17:29:55+09:30,242,2055,34.25,-441,244.8,60
2020-04-13 08:55:55+09:30,242,196180,3269.6666666666665,8450,251.3,60
2020-04-13 04:23:55+09:30,242,-61,-1.0166666666666666,5880,247.7,60
2020-04-13 04:24:55+09:30,242,-63,-1.05,5890,247.4,60
2020-04-13 04:25:55+09:30,242,-58,-0.9666666666666668,5890,247.6,60
2020-04-13 04:26:55+09:30,242,-49,-0.8166666666666667,5891,247.4,60
2020-04-13 04:27:55+09:30,242,-52,-0.8666666666666667,5903,247.3,60
2020-04-13 04:28:55+09:30,242,-52,-0.8666666666666667,5903,247.6,60
2020-04-13 04:29:55+09:30,242,-52,-0.8666666666666667,5900,247.4,60
2020-04-13 20:10:55+09:30,242,-67,-1.1166666666666667,5725,244.7,60
2020-04-13 20:12:55+09:30,242,-67,-1.1166666666666667,5731,245.0,60
2020-04-13 20:13:55+09:30,242,-67,-1.1166666666666667,5743,245.2,60
2020-04-13 20:14:55+09:30,242,-70,-1.1666666666666667,5761,245.0,60
2020-04-13 20:15:55+09:30,242,-73,-1.2166666666666666,5753,244.9,60
2020-04-13 20:16:55+09:30,242,-62,-1.0333333333333334,5755,244.4,60
2020-04-13 20:17:55+09:30,242,-63,-1.05,5738,244.5,60
2020-04-13 20:18:55+09:30,242,-62,-1.0333333333333334,5755,245.1,60
2020-04-13 20:19:55+09:30,242,-62,-1.0333333333333334,5768,245.0,60
2020-04-13 20:20:55+09:30,242,-62,-1.0333333333333334,5763,245.3,60
2020-04-13 20:21:55+09:30,242,-62,-1.0333333333333334,5773,245.4,60
2020-04-13 20:22:55+09:30,242,-62,-1.0333333333333334,5766,244.8,60
2020-04-13 20:23:55+09:30,242,-61,-1.0166666666666666,5753,244.5,60
2020-04-13 01:23:55+09:30,242,-51,-0.85,5825,246.3,60
2020-04-13 01:24:55+09:30,242,-53,-0.8833333333333333,5830,246.2,60
2020-04-13 01:25:55+09:30,242,-56,-0.9333333333333332,5846,246.4,60
2020-04-13 01:26:55+09:30,242,-68,-1.1333333333333333,5833,246.6,60
2020-04-13 01:27:55+09:30,242,-64,-1.0666666666666669,5828,246.2,60
2020-04-13 01:28:55+09:30,242,-68,-1.1333333333333333,5836,246.4,60
2020-04-13 01:29:55+09:30,242,-66,-1.1,5838,246.2,60
2020-04-13 12:54:55+09:30,242,233113,3885.216666666666,10478,252.6,60
2020-04-13 12:56:55+09:30,242,233255,3887.5833333333335,10390,252.7,60
2020-04-13 12:59:55+09:30,242,229503,3825.05,10306,252.9,60
2020-04-13 13:01:55+09:30,242,231436,3857.266666666667,10378,252.7,60
2020-04-13 13:02:55+09:30,242,230474,3841.233333333333,10363,253.0,60
2020-04-13 13:03:55+09:30,242,232353,3872.55,10476,252.7,60
2020-04-13 13:04:55+09:30,242,232319,3871.983333333333,10346,252.5,60
2020-04-13 13:05:55+09:30,242,234268,3904.466666666666,10563,252.3,60
2020-04-13 13:06:55+09:30,242,236413,3940.216666666666,10561,252.3,60
2020-04-13 13:07:55+09:30,242,234626,3910.433333333333,10511,252.6,60
2020-04-13 13:08:55+09:30,242,234235,3903.9166666666665,10405,252.3,60
2020-04-13 04:53:55+09:30,242,-57,-0.95,5903,247.3,60
2020-04-13 04:54:55+09:30,242,-54,-0.9,5903,247.1,60
2020-04-13 19:55:55+09:30,242,-58,-0.9666666666666668,5721,243.9,60
2020-04-13 19:56:55+09:30,242,-56,-0.9333333333333332,5718,244.1,60
2020-04-13 19:57:55+09:30,242,-57,-0.95,5713,243.6,60
2020-04-13 20:02:55+09:30,242,-70,-1.1666666666666667,5710,244.1,60
2020-04-13 20:03:55+09:30,242,38,0.6333333333333333,5728,242.7,60
2020-04-13 20:04:55+09:30,242,-1,-0.0166666666666666,5681,243.0,60
2020-04-13 20:05:55+09:30,242,-60,-1.0,5663,243.0,60
2020-04-13 20:06:55+09:30,242,-39,-0.65,5671,243.8,60
2020-04-13 20:07:55+09:30,242,-39,-0.65,5718,244.3,60
2020-04-13 20:08:55+09:30,242,-41,-0.6833333333333333,5743,244.8,60
2020-04-13 20:09:55+09:30,242,-52,-0.8666666666666667,5755,245.1,60
2020-04-13 08:56:55+09:30,242,197074,3284.5666666666666,8543,251.0,60
2020-04-13 08:57:55+09:30,242,198541,3309.016666666667,8546,251.1,60
2020-04-13 08:58:55+09:30,242,199938,3332.3,8538,251.4,60
2020-04-13 08:59:55+09:30,242,201012,3350.2,8716,251.5,60
2020-04-13 09:01:55+09:30,242,202973,3382.883333333333,8850,251.6,60
2020-04-13 09:02:55+09:30,242,204193,3403.2166666666667,8893,250.5,60
2020-04-13 09:03:55+09:30,242,205351,3422.516666666667,8958,250.0,60
2020-04-13 09:06:55+09:30,242,208599,3476.65,9011,251.2,60
2020-04-13 09:07:55+09:30,242,209799,3496.65,9110,251.2,60
2020-04-13 09:08:55+09:30,242,210946,3515.766666666667,9170,251.3,60
2020-04-13 09:24:55+09:30,242,228604,3810.0666666666666,10061,252.2,60
2020-04-13 09:25:55+09:30,242,229490,3824.8333333333335,10155,252.2,60
2020-04-13 09:27:55+09:30,242,231374,3856.233333333333,10225,251.6,60
2020-04-13 22:41:55+09:30,242,-70,-1.1666666666666667,5811,246.2,60
2020-04-13 22:43:55+09:30,242,-67,-1.1166666666666667,5821,246.2,60
2020-04-13 22:44:55+09:30,242,-68,-1.1333333333333333,5830,246.4,60
2020-04-13 22:45:55+09:30,242,-69,-1.15,5825,246.3,60
2020-04-13 22:46:55+09:30,242,-69,-1.15,5825,246.3,60
2020-04-13 22:47:55+09:30,242,-5,-0.0833333333333333,5838,245.3,60
2020-04-13 22:48:55+09:30,242,112,1.8666666666666667,5843,245.3,60
2020-04-13 22:49:55+09:30,242,41,0.6833333333333333,5848,246.7,60
2020-04-13 22:50:55+09:30,242,-80,-1.3333333333333333,5825,246.4,60
2020-04-13 22:51:55+09:30,242,-79,-1.3166666666666669,5820,246.4,60
2020-04-13 22:52:55+09:30,242,-79,-1.3166666666666669,5816,246.2,60
2020-04-13 06:38:55+09:30,242,35,0.5833333333333334,2096,246.7,60
2020-04-13 06:39:55+09:30,242,138,2.3,1861,246.7,60
2020-04-13 06:40:55+09:30,242,241,4.016666666666667,1833,246.6,60
2020-04-13 06:41:55+09:30,242,336,5.6,1745,246.5,60
2020-04-13 06:42:55+09:30,242,433,7.216666666666667,1573,246.6,60
2020-04-13 06:43:55+09:30,242,543,9.05,1335,246.7,60
2020-04-13 06:44:55+09:30,242,639,10.65,1151,246.6,60
2020-04-13 06:45:55+09:30,242,738,12.3,940,246.6,60
2020-04-13 06:46:55+09:30,242,846,14.1,665,246.5,60
2020-04-13 06:47:55+09:30,242,941,15.683333333333334,511,246.7,60
2020-04-13 06:48:55+09:30,242,1045,17.416666666666668,423,247.1,60
2020-04-13 06:49:55+09:30,242,1147,19.116666666666667,321,247.0,60
2020-04-13 06:50:55+09:30,242,1256,20.933333333333334,245,246.8,60
2020-04-13 06:51:55+09:30,242,1433,23.883333333333333,46,246.6,60
2020-04-13 06:52:55+09:30,242,2755,45.91666666666666,-248,246.8,60
2020-04-13 06:53:55+09:30,242,5642,94.03333333333332,-195,246.8,60
2020-04-13 04:55:55+09:30,242,-57,-0.95,5906,247.6,60
2020-04-13 04:56:55+09:30,242,-54,-0.9,5896,247.1,60
2020-04-13 04:57:55+09:30,242,-51,-0.85,5885,247.4,60
2020-04-13 04:58:55+09:30,242,-50,-0.8333333333333334,5888,247.3,60
2020-04-13 04:59:55+09:30,242,-52,-0.8666666666666667,5908,247.5,60
2020-04-13 05:00:55+09:30,242,-49,-0.8166666666666667,5901,247.6,60
2020-04-13 05:01:55+09:30,242,-51,-0.85,5881,247.2,60
2020-04-13 05:02:55+09:30,242,-51,-0.85,5896,247.5,60
2020-04-13 05:03:55+09:30,242,-49,-0.8166666666666667,5901,247.3,60
2020-04-13 05:04:55+09:30,242,-59,-0.9833333333333332,5896,247.5,60
2020-04-13 05:05:55+09:30,242,-61,-1.0166666666666666,5890,247.2,60
2020-04-13 05:06:55+09:30,242,-62,-1.0333333333333334,5876,247.2,60
2020-04-13 05:07:55+09:30,242,-68,-1.1333333333333333,5900,247.7,60
2020-04-13 07:30:55+09:30,242,62282,1038.0333333333333,1989,247.6,60
2020-04-13 07:31:55+09:30,242,63922,1065.3666666666666,2056,247.4,60
2020-04-13 07:32:55+09:30,242,65596,1093.2666666666669,2125,247.4,60
2020-04-13 07:33:55+09:30,242,67355,1122.5833333333333,2201,247.5,60
