timestamp,sl,Station Number,Year Month Day Hours Minutes in YYYY,MM,DD,HH24,MI format in Local standard time,Mean global irradiance (over 1 minute) in W/sq m,Minimum 1 second global irradiance (over 1 minute) in W/sq m,Maximum 1 second global irradiance (over 1 minute) in W/sq m,Standard deviation of global irradiance (over 1 minute) in W/sq m,Uncertainty in mean global irradiance (over 1 minute) in W/sq m,Mean direct irradiance (over 1 minute) in W/sq m,Minimum 1 second direct irradiance (over 1 minute) in W/sq m,Maximum 1 second direct irradiance (over 1 minute) in W/sq m,Standard deviation of direct irradiance (over 1 minute) in W/sq m,Uncertainty in mean direct irradiance (over 1 minute) in W/sq m,Mean diffuse irradiance (over 1 minute) in W/sq m,Minimum 1 second diffuse irradiance (over 1 minute) in W/sq m,Maximum 1 second diffuse irradiance (over 1 minute) in W/sq m,Standard deviation of diffuse irradiance (over 1 minute) in W/sq m,Uncertainty in mean diffuse irradiance (over 1 minute) in W/sq m,Mean terrestrial irradiance (over 1 minute) in W/sq m,Minimum 1 second terrestrial irradiance (over 1 minute) in W/sq m,Maximum 1 second terrestrial irradiance (over 1 minute) in W/sq m,Standard deviation of terrestrial irradiance (over 1 minute) in W/sq m,Uncertainty in mean terrestrial irradiance (over 1 minute) in W/sq m,Mean direct horizontal irradiance (over 1 minute) in W/sq m,Minimum 1 second direct horizontal irradiance (over 1 minute) in W/sq m,Maximum 1 second direct horizontal irradiance (over 1 minute) in W/sq m,Standard deviation of direct horizontal irradiance (over 1 minute) in W/sq m,Uncertainty in mean direct horizontal irradiance (over 1 minute) in W/sq m,Sunshine-seconds-96 (duration of DNI exceeding 96 W/sq m over 1 minute) in seconds,Sunshine-seconds-120 (duration of DNI exceeding 120 W/sq m over 1 minute) in seconds,Sunshine-seconds-144 (duration of DNI exceeding 144 W/sq m over 1 minute) in seconds,Zenith distance in degrees
2019-09-03 00:50:00,sl,23034,2019,9,3,0,50,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 295.11, 294.98, 295.31,   0.07,   4.02,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:51:00,sl,23034,2019,9,3,0,51,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 295.14, 294.84, 295.41,   0.16,   4.01,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:52:00,sl,23034,2019,9,3,0,52,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.92, 294.75, 295.05,   0.06,   4.00,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:53:00,sl,23034,2019,9,3,0,53,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.54, 294.24, 294.81,   0.15,   4.01,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:54:00,sl,23034,2019,9,3,0,54,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.54, 294.23, 294.79,   0.15,   4.00,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:55:00,sl,23034,2019,9,3,0,55,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.78, 294.67, 294.96,   0.06,   3.98,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:56:00,sl,23034,2019,9,3,0,56,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.66, 294.51, 294.82,   0.07,   3.98,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:57:00,sl,23034,2019,9,3,0,57,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.61, 294.41, 294.76,   0.07,   3.97,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:58:00,sl,23034,2019,9,3,0,58,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.66, 294.31, 294.86,   0.12,   3.96,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 00:59:00,sl,23034,2019,9,3,0,59,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.70, 294.29, 295.20,   0.25,   3.96,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:00:00,sl,23034,2019,9,3,1,0,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.98, 294.67, 295.28,   0.15,   3.94,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:01:00,sl,23034,2019,9,3,1,1,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.77, 294.57, 295.06,   0.12,   3.95,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:02:00,sl,23034,2019,9,3,1,2,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.79, 294.66, 295.05,   0.09,   3.94,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:03:00,sl,23034,2019,9,3,1,3,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 294.78, 294.64, 294.93,   0.07,   3.93,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:04:00,sl,23034,2019,9,3,1,4,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 295.08, 294.80, 295.30,   0.12,   3.91,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:05:00,sl,23034,2019,9,3,1,5,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 295.44, 295.05, 295.73,   0.19,   3.90,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:06:00,sl,23034,2019,9,3,1,6,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 296.01, 295.74, 296.19,   0.10,   3.87,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:07:00,sl,23034,2019,9,3,1,7,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 296.11, 295.92, 296.26,   0.08,   3.87,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:08:00,sl,23034,2019,9,3,1,8,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 296.33, 296.22, 296.47,   0.05,   3.87,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:09:00,sl,23034,2019,9,3,1,9,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 296.46, 296.26, 296.71,   0.12,   3.87,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:10:00,sl,23034,2019,9,3,1,10,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 296.83, 296.58, 296.95,   0.08,   3.86,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:11:00,sl,23034,2019,9,3,1,11,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 297.07, 296.85, 297.35,   0.12,   3.86,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:12:00,sl,23034,2019,9,3,1,12,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 297.49, 297.25, 297.70,   0.11,   3.85,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:13:00,sl,23034,2019,9,3,1,13,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 297.70, 297.57, 297.83,   0.05,   3.85,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:14:00,sl,23034,2019,9,3,1,14,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 297.33, 296.91, 297.75,   0.24,   3.87,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:15:00,sl,23034,2019,9,3,1,15,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 296.56, 295.98, 296.98,   0.27,   3.90,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
2019-09-03 01:16:00,sl,23034,2019,9,3,1,16,0.0,   0.00,   0.00,   0.00,       ,   0.00,       ,   0.00,   0.00,       ,   0.00,   0.00,   0.00,   0.00,       , 296.13, 295.91, 296.40,   0.15,   3.92,   0.00,   0.00,   0.00,   0.00,       ,    0,    0,    0,   0.00
