Timestamp,c_id,energy,power,reactive_power,voltage,duration
2020-01-17 02:04:55+10:30,39,-195,-3.25,6365,248.1,60
2020-01-17 02:05:55+10:30,39,-189,-3.15,6360,248.0,60
2020-01-17 02:06:55+10:30,39,-193,-3.216666666666667,6328,247.7,60
2020-01-17 01:30:55+10:30,39,-190,-3.1666666666666665,6330,247.5,60
2020-01-17 01:31:55+10:30,39,-191,-3.183333333333333,6328,247.4,60
2020-01-17 01:32:55+10:30,39,-188,-3.1333333333333333,6303,247.2,60
2020-01-17 01:33:55+10:30,39,-189,-3.15,6310,247.4,60
2020-01-17 01:34:55+10:30,39,-188,-3.1333333333333333,6318,247.5,60
2020-01-17 01:35:55+10:30,39,-190,-3.1666666666666665,6313,247.5,60
2020-01-17 01:36:55+10:30,39,-190,-3.1666666666666665,6326,247.5,60
2020-01-17 16:30:55+10:30,39,116009,1933.483333333333,76,251.8,60
2020-01-17 16:31:55+10:30,39,115508,1925.1333333333328,51,251.7,60
2020-01-17 16:32:55+10:30,39,114982,1916.3666666666663,41,252.0,60
2020-01-17 16:33:55+10:30,39,114325,1905.4166666666667,40,252.2,60
2020-01-17 16:34:55+10:30,39,113867,1897.7833333333333,41,252.1,60
2020-01-17 16:35:55+10:30,39,113334,1888.9,28,252.2,60
2020-01-17 16:36:55+10:30,39,112726,1878.7666666666669,40,252.0,60
2020-01-17 16:37:55+10:30,39,112406,1873.4333333333327,-8,251.9,60
2020-01-17 05:30:55+10:30,39,-189,-3.15,6268,247.1,60
2020-01-17 05:31:55+10:30,39,-191,-3.183333333333333,6283,247.2,60
2020-01-17 05:32:55+10:30,39,-190,-3.1666666666666665,6316,247.3,60
2020-01-17 05:33:55+10:30,39,-189,-3.15,6320,247.0,60
2020-01-17 05:34:55+10:30,39,-190,-3.1666666666666665,6316,246.9,60
2020-01-17 05:35:55+10:30,39,-188,-3.1333333333333333,6290,247.0,60
2020-01-17 05:36:55+10:30,39,-192,-3.2,6275,246.8,60
2020-01-17 18:38:55+10:30,39,36551,609.1833333333333,-993,247.4,60
2020-01-17 18:39:55+10:30,39,35724,595.4,-996,246.7,60
2020-01-17 18:40:55+10:30,39,35095,584.9166666666666,-1013,246.3,60
2020-01-17 18:41:55+10:30,39,34389,573.15,-1018,246.9,60
2020-01-17 06:22:55+10:30,39,-102,-1.7,6236,245.7,60
2020-01-17 18:42:55+10:30,39,33715,561.9166666666666,-1025,246.9,60
2020-01-17 18:43:55+10:30,39,32928,548.8,-1053,246.9,60
2020-01-17 06:23:55+10:30,39,-101,-1.6833333333333331,6211,245.4,60
2020-01-17 18:44:55+10:30,39,32257,537.6166666666667,-1051,246.5,60
2020-01-17 06:24:55+10:30,39,-136,-2.2666666666666666,6023,245.4,60
2020-01-17 18:45:55+10:30,39,31608,526.8,-1065,247.3,60
2020-01-17 18:46:55+10:30,39,31021,517.0166666666667,-1071,246.5,60
2020-01-17 18:47:55+10:30,39,30363,506.05,-1073,247.1,60
2020-01-17 06:25:55+10:30,39,-266,-4.433333333333334,2318,245.3,60
2020-01-17 06:26:55+10:30,39,-249,-4.15,2071,245.5,60
2020-01-17 18:48:55+10:30,39,29628,493.8,-1091,247.0,60
2020-01-17 06:27:55+10:30,39,-186,-3.1,1941,245.4,60
2020-01-17 18:49:55+10:30,39,28876,481.26666666666665,-1098,246.9,60
2020-01-17 06:28:55+10:30,39,-51,-0.85,1498,245.8,60
2020-01-17 18:50:55+10:30,39,28191,469.85,-1115,247.3,60
2020-01-17 18:51:55+10:30,39,27491,458.1833333333333,-1115,246.7,60
2020-01-17 06:29:55+10:30,39,4,0.0666666666666666,1458,245.6,60
2020-01-17 18:52:55+10:30,39,26877,447.95,-1121,247.2,60
2020-01-17 20:39:55+10:30,39,-437,-7.283333333333333,5253,248.9,60
2020-01-17 20:40:55+10:30,39,-174,-2.9,6376,249.1,60
2020-01-17 20:41:55+10:30,39,-176,-2.933333333333333,6380,248.7,60
2020-01-17 20:42:55+10:30,39,-180,-3.0,6381,248.9,60
2020-01-17 20:43:55+10:30,39,-183,-3.05,6388,249.2,60
2020-01-17 20:44:55+10:30,39,-186,-3.1,6381,249.0,60
2020-01-17 20:45:55+10:30,39,-187,-3.1166666666666667,6376,248.7,60
2020-01-17 20:46:55+10:30,39,-188,-3.1333333333333333,6371,248.5,60
2020-01-17 20:47:55+10:30,39,-187,-3.1166666666666667,6361,248.6,60
2020-01-17 21:39:55+10:30,39,-188,-3.1333333333333333,6398,249.0,60
2020-01-17 21:40:55+10:30,39,-188,-3.1333333333333333,6393,249.3,60
2020-01-17 21:41:55+10:30,39,-188,-3.1333333333333333,6376,249.4,60
2020-01-17 20:48:55+10:30,39,-185,-3.083333333333333,6365,248.4,60
2020-01-17 20:49:55+10:30,39,-189,-3.15,6363,248.4,60
2020-01-17 20:50:55+10:30,39,-192,-3.2,6348,248.5,60
2020-01-17 20:51:55+10:30,39,-190,-3.1666666666666665,6368,248.7,60
2020-01-17 20:52:55+10:30,39,-186,-3.1,6370,248.8,60
2020-01-17 20:53:55+10:30,39,-188,-3.1333333333333333,6371,248.7,60
2020-01-17 05:07:55+10:30,39,-190,-3.1666666666666665,6343,247.7,60
2020-01-17 05:08:55+10:30,39,-189,-3.15,6328,247.4,60
2020-01-17 05:09:55+10:30,39,-191,-3.183333333333333,6321,247.6,60
2020-01-17 05:10:55+10:30,39,-190,-3.1666666666666665,6313,247.4,60
2020-01-17 05:11:55+10:30,39,-198,-3.3,6308,247.7,60
2020-01-17 05:12:55+10:30,39,-190,-3.1666666666666665,6340,247.7,60
2020-01-17 05:13:55+10:30,39,-190,-3.1666666666666665,6333,247.5,60
2020-01-17 05:14:55+10:30,39,-189,-3.15,6296,247.2,60
2020-01-17 05:15:55+10:30,39,-190,-3.1666666666666665,6303,247.3,60
2020-01-17 04:22:55+10:30,39,-189,-3.15,6393,248.7,60
2020-01-17 04:23:55+10:30,39,-191,-3.183333333333333,6401,249.1,60
2020-01-17 04:24:55+10:30,39,-190,-3.1666666666666665,6398,249.0,60
2020-01-17 04:25:55+10:30,39,-189,-3.15,6385,249.2,60
2020-01-17 04:26:55+10:30,39,-190,-3.1666666666666665,6421,249.3,60
2020-01-17 04:27:55+10:30,39,-190,-3.1666666666666665,6423,248.9,60
2020-01-17 04:28:55+10:30,39,-188,-3.1333333333333333,6405,248.9,60
2020-01-17 04:29:55+10:30,39,-193,-3.216666666666667,6405,249.2,60
2020-01-17 21:42:55+10:30,39,-187,-3.1166666666666667,6401,249.3,60
2020-01-17 21:43:55+10:30,39,-189,-3.15,6413,249.1,60
2020-01-17 21:44:55+10:30,39,-188,-3.1333333333333333,6405,249.5,60
2020-01-17 21:45:55+10:30,39,-191,-3.183333333333333,6409,249.3,60
2020-01-17 21:46:55+10:30,39,-188,-3.1333333333333333,6396,249.4,60
2020-01-17 21:47:55+10:30,39,-187,-3.1166666666666667,6413,249.6,60
2020-01-17 21:48:55+10:30,39,-186,-3.1,6430,249.5,60
2020-01-17 21:49:55+10:30,39,-188,-3.1333333333333333,6433,249.5,60
2020-01-17 21:50:55+10:30,39,-188,-3.1333333333333333,6400,249.4,60
2020-01-17 21:51:55+10:30,39,-188,-3.1333333333333333,6395,249.5,60
2020-01-17 17:08:55+10:30,39,96085,1601.4166666666667,-236,251.6,60
2020-01-17 17:09:55+10:30,39,95773,1596.2166666666667,-235,252.0,60
2020-01-17 17:10:55+10:30,39,95393,1589.8833333333334,-278,251.7,60
2020-01-17 17:11:55+10:30,39,94704,1578.4,-291,250.5,60
2020-01-17 17:12:55+10:30,39,94129,1568.8166666666666,-253,249.2,60
2020-01-17 17:13:55+10:30,39,93948,1565.8,-243,248.8,60
2020-01-17 17:14:55+10:30,39,93771,1562.85,-241,248.9,60
2020-01-17 17:15:55+10:30,39,93017,1550.2833333333333,-260,248.6,60
2020-01-17 00:22:55+10:30,39,-188,-3.1333333333333333,6258,246.3,60
2020-01-17 00:23:55+10:30,39,-189,-3.15,6255,246.3,60
2020-01-17 00:24:55+10:30,39,-187,-3.1166666666666667,6265,246.5,60
2020-01-17 00:25:55+10:30,39,-188,-3.1333333333333333,6283,246.7,60
2020-01-17 00:26:55+10:30,39,-192,-3.2,6276,246.7,60
2020-01-17 00:27:55+10:30,39,-188,-3.1333333333333333,6285,246.8,60
2020-01-17 00:28:55+10:30,39,-189,-3.15,6290,247.0,60
2020-01-17 00:29:55+10:30,39,-190,-3.1666666666666665,6293,246.9,60
2020-01-17 10:23:55+10:30,39,118385,1973.0833333333333,370,248.3,60
2020-01-17 10:24:55+10:30,39,118804,1980.0666666666664,315,248.1,60
2020-01-17 10:25:55+10:30,39,119083,1984.7166666666667,301,248.0,60
2020-01-17 10:26:55+10:30,39,119349,1989.15,335,248.3,60
2020-01-17 10:27:55+10:30,39,119446,1990.7666666666669,375,248.6,60
2020-01-17 10:28:55+10:30,39,120366,2006.1,409,248.4,60
2020-01-17 06:07:55+10:30,39,-193,-3.216666666666667,6265,246.0,60
2020-01-17 06:08:55+10:30,39,-188,-3.1333333333333333,6261,246.0,60
2020-01-17 06:09:55+10:30,39,-183,-3.05,6263,246.1,60
2020-01-17 06:10:55+10:30,39,-178,-2.966666666666667,6258,246.2,60
2020-01-17 06:11:55+10:30,39,-175,-2.9166666666666665,6258,245.8,60
2020-01-17 06:12:55+10:30,39,-165,-2.75,6260,246.0,60
2020-01-17 06:13:55+10:30,39,-156,-2.6,6250,246.1,60
2020-01-17 06:14:55+10:30,39,-150,-2.5,6248,245.8,60
2020-01-17 06:16:55+10:30,39,-135,-2.25,6236,245.6,60
2020-01-17 06:17:55+10:30,39,-133,-2.216666666666667,6238,246.1,60
2020-01-17 06:18:55+10:30,39,-123,-2.05,6245,246.0,60
2020-01-17 06:19:55+10:30,39,-112,-1.8666666666666667,6241,246.0,60
2020-01-17 06:20:55+10:30,39,-107,-1.7833333333333334,6243,245.8,60
2020-01-17 06:21:55+10:30,39,-107,-1.7833333333333334,6228,246.0,60
2020-01-17 05:16:55+10:30,39,-195,-3.25,6321,247.7,60
2020-01-17 05:17:55+10:30,39,-189,-3.15,6328,247.5,60
2020-01-17 05:18:55+10:30,39,-189,-3.15,6336,247.7,60
2020-01-17 05:19:55+10:30,39,-190,-3.1666666666666665,6340,247.7,60
2020-01-17 05:20:55+10:30,39,-189,-3.15,6346,247.9,60
2020-01-17 05:21:55+10:30,39,-191,-3.183333333333333,6333,247.8,60
2020-01-17 04:30:55+10:30,39,-188,-3.1333333333333333,6408,248.9,60
2020-01-17 04:31:55+10:30,39,-194,-3.2333333333333334,6413,249.1,60
2020-01-17 04:32:55+10:30,39,-190,-3.1666666666666665,6401,249.0,60
2020-01-17 04:33:55+10:30,39,-190,-3.1666666666666665,6401,249.2,60
2020-01-17 04:34:55+10:30,39,-190,-3.1666666666666665,6398,248.8,60
2020-01-17 15:10:55+10:30,39,15169,252.81666666666663,5215,252.8,60
2020-01-17 15:11:55+10:30,39,140599,2343.3166666666666,456,253.3,60
2020-01-17 15:12:55+10:30,39,140829,2347.15,426,253.0,60
2020-01-17 15:13:55+10:30,39,140687,2344.7833333333333,406,253.1,60
2020-01-17 15:14:55+10:30,39,141121,2352.016666666667,378,253.0,60
2020-01-17 15:15:55+10:30,39,141163,2352.7166666666667,401,253.2,60
2020-01-17 15:16:55+10:30,39,141029,2350.483333333333,358,253.1,60
2020-01-17 15:17:55+10:30,39,140678,2344.633333333333,434,252.7,60
2020-01-17 15:18:55+10:30,39,140241,2337.35,395,252.7,60
